County Name,Fatalities 03-07,Fatalities 03-08,Fatalities 03-09,Fatalities 03-10,Fatalities 03-11,Fatalities 03-12,Fatalities 03-13,Fatalities 03-14,Fatalities 03-15,Fatalities 03-16,Fatalities 03-17,Fatalities 03-18,Fatalities 03-19,Fatalities 03-20,Fatalities 03-21,Fatalities 03-22,Fatalities 03-23,Fatalities 03-24,Fatalities 03-25,Fatalities 03-26,Fatalities 03-27,Fatalities 03-28,Fatalities 03-29,Fatalities 03-30,Fatalities 03-31,Fatalities 04-01,Fatalities 04-02,Fatalities 04-03,Fatalities 04-04,Fatalities 04-05,Fatalities 04-06,Fatalities 04-07,Fatalities 04-08,Fatalities 04-09,Fatalities 04-10,Fatalities 04-11,Fatalities 04-12,Fatalities 04-13,Fatalities 04-14,Fatalities 04-15,Fatalities 04-16,Fatalities 04-17,Fatalities 04-18,Fatalities 04-19,Fatalities 04-20,Fatalities 04-21,Fatalities 04-22,Fatalities 04-23,Fatalities 04-24,Fatalities 04-25,Fatalities 04-26,Fatalities 04-27,Fatalities 04-28,Fatalities 04-29,Fatalities 04-30,Fatalities 05-01,Fatalities 05-02,Fatalities 05-03,Fatalities 05-04,Fatalities 05-05,Fatalities 05-06,Fatalities 05-07,Fatalities 05-08,Fatalities 05-09,Fatalities 05-10,Fatalities 05-11,Fatalities 05-12,Fatalities 05-13,Fatalities 05-14,Fatalities 05-15,Fatalities 05-16,Fatalities 05-17,Fatalities 05-18,Fatalities 05-19,Fatalities 05-20,Fatalities 05-21,Fatalities 05-22,Fatalities 05-23,Fatalities 05-24,Fatalities 05-25,Fatalities 05-26,Fatalities 05-27,Fatalities 05-28,Fatalities 05-29,Fatalities 05-30,Fatalities 05-31,Fatalities 06-01,Fatalities 06-02,Fatalities 06-03,Fatalities 06-04,Fatalities 06-05,Fatalities 06-06,Fatalities 06-07,Fatalities 06-08,Fatalities 06-09,Fatalities 06-10,Fatalities 06-11,Fatalities 06-12,Fatalities 06-13,Fatalities 06-14,Fatalities 06-15,Fatalities 06-16,Fatalities 06-17,Fatalities 06-18,Fatalities 06-19,Fatalities 06-20,Fatalities 06-21,Fatalities 06-22,Fatalities 06-23,Fatalities 06-24,Fatalities 06-25,Fatalities 06-26,Fatalities 06-27,Fatalities 06-28,Fatalities 06-29,Fatalities 06-30,Fatalities 07-01,Fatalities 07-02,Fatalities 07-03,Fatalities 07-04,Fatalities 07-05,Fatalities 07-06,Fatalities 07-07,Fatalities 07-08,Fatalities 07-09,Fatalities 07-10,Fatalities 07-11,Fatalities 07-12,Fatalities 07-13,Fatalities 07-14,Fatalities 07-15,Fatalities 07-16,Fatalities 07-17,Fatalities 07-18,Fatalities 07-19,Fatalities 07-20,Fatalities 07-21,Fatalities 07-22,Fatalities 07-23,Fatalities 07-24,Fatalities 07-25,Fatalities 07-26,Fatalities 07-27,Fatalities 07-28,Fatalities 07-29,Fatalities 07-30,Fatalities 07-31,Fatalities 08-01,Fatalities 08-02,Fatalities 08-03,Fatalities 08-04,Fatalities 08-05,Fatalities 08-06,Fatalities 08-07,Fatalities 08-08,Fatalities 08-09,Fatalities 08-10,Fatalities 08-11,Fatalities 08-12,Fatalities 08-13,Fatalities 08-14,Fatalities 08-15,Fatalities 08-16,Fatalities 08-17,Fatalities 08-18,Fatalities 08-19,Fatalities 08-20,Fatalities 08-21,Fatalities 08-22,Fatalities 08-23,Fatalities 08-24,Fatalities 08-25,Fatalities 08-26,Fatalities 08-27,Fatalities 08-28,Fatalities 08-29,Fatalities 08-30,Fatalities 08-31,Fatalities 09-01,Fatalities 09-02,Fatalities 09-03,Fatalities 09-04,Fatalities 09-05,Fatalities 09-06,Fatalities 09-07,Fatalities 09-08,Fatalities 09-09,Fatalities 09-10,Fatalities 09-11,Fatalities 09-12,Fatalities 09-13,Fatalities 09-14,Fatalities 09-15,Fatalities 09-16,Fatalities 09-17,Fatalities 09-18,Fatalities 09-19,Fatalities 09-20,Fatalities 09-21,Fatalities 09-22,Fatalities 09-23,Fatalities 09-24,Fatalities 09-25,Fatalities 09-26,Fatalities 09-27,Fatalities 09-28,Fatalities 09-29,Fatalities 09-30,Fatalities 10-01,Fatalities 10-02,Fatalities 10-03,Fatalities 10-04,Fatalities 10-05,Fatalities 10-06,Fatalities 10-07,Fatalities 10-08,Fatalities 10-09,Fatalities 10-10,Fatalities 10-11,Fatalities 10-12,Fatalities 10-13,Fatalities 10-14,Fatalities 10-15,Fatalities 10-16,Fatalities 10-17,Fatalities 10-18,Fatalities 10-19,Fatalities 10-20,Fatalities 10-21,Fatalities 10-22,Fatalities 10-23,Fatalities 10-24,Fatalities 10-25,Fatalities 10-26,Fatalities 10-27,Fatalities 10-28,Fatalities 10-29,Fatalities 10-30,Fatalities 10-31,Fatalities 11-01,Fatalities 11-02,Fatalities 11-03,Fatalities 11-04,Fatalities 11-05,Fatalities 11-06,Fatalities 11-07,Fatalities 11-08,Fatalities 11-09,Fatalities 11-10,Fatalities 11-11,Fatalities 11-12,Fatalities 11-13,Fatalities 11-14,Fatalities 11-15,Fatalities 11-16,Fatalities 11-17,Fatalities 11-18,Fatalities 11-19,Fatalities 11-20,Fatalities 11-21,Fatalities 11-22,Fatalities 11-23,Fatalities 11-24,Fatalities 11-25,Fatalities 11-26,Fatalities 11-27,Fatalities 11-28,Fatalities 11-29,Fatalities 11-30,Fatalities 12-01,Fatalities 12-02,Fatalities 12-03,Fatalities 12-04,Fatalities 12-05,Fatalities 12-06,Fatalities 12-07,Fatalities 12-08,Fatalities 12-09,Fatalities 12-10,Fatalities 12-11,Fatalities 12-12,Fatalities 12-13,Fatalities 12-14,Fatalities 12-15,Fatalities 12-16,Fatalities 12-17,Fatalities 12-18,Fatalities 12-19,Fatalities 12-20,Fatalities 12-21,Fatalities 12-22,Fatalities 12-23,Fatalities 12-24,Fatalities 12-25,Fatalities 12-26,Fatalities 12-27,Fatalities 12-28,Fatalities 12-29,Fatalities 12-30,Fatalities 01-01,Fatalities 01-01,Fatalities 01-02,Fatalities 01-03,Fatalities 01-04,Fatalities 01-05,Fatalities 01-06,Fatalities 01-07,Fatalities 01-08,Fatalities 01-09,Fatalities 01-10,Fatalities 01-11,Fatalities 01-12,Fatalities 01-13,Fatalities 01-14-2021,Fatalities 01-15-2021,Fatalities 01-16-2021,Fatalities 01-17-2021,Fatalities 01-18-2021,Fatalities 01-19-2021,Fatalities 01-20-2021,Fatalities 01-21-2021,Fatalities 01-22-2021,Fatalities 01-23-2021,Fatalities 01-24-2021,Fatalities 01-25-2021,Fatalities 01-26-2021,Fatalities 01-27-2021,Fatalities 01-28-2021,Fatalities 01-29-2021,Fatalities 01-30-2021,Fatalities 01-31-2021,Fatalities 02-01-2021,Fatalities 02-02-2021,Fatalities 02-03-2021,Fatalities 02-04-2021,Fatalities 02-05-2021,Fatalities 02-06-2021,Fatalities 02-07-2021,Fatalities 02-08-2021,Fatalities 02-09-2021,Fatalities 02-10-2021,Fatalities 02-11-2021,Fatalities 02-12-2021,Fatalities 02-13-2021,Fatalities 02-14-2021,Fatalities 02-15-2021,Fatalities 02-16-2021,Fatalities 02-17-2021,Fatalities 02-18-2021,Fatalities 02-19-2021,Fatalities 02-20-2021,Fatalities 02-21-2021,Fatalities 02-22-2021,Fatalities 02-23-2021,Fatalities 02-24-2021,Fatalities 02-25-2021,Fatalities 02-26-2021,Fatalities 02-27-2021,Fatalities 02-28-2021,Fatalities 03-01-2021,Fatalities 03-02-2021,Fatalities 03-03-2021,Fatalities 03-04-2021,Fatalities 03-05-2021,Fatalities 03-06-2021,Fatalities 03-07-2021,Fatalities 03-08-2021,Fatalities 03-09-2021,Fatalities 03-10-2021,Fatalities 03-11-2021,Fatalities 03-12-2021,Fatalities 03-13-2021,Fatalities 03-14-2021,Fatalities 03-15-2021,Fatalities 03-16-2021,Fatalities 03-17-2021,Fatalities 03-18-2021,Fatalities 03-19-2021,Fatalities 03-20-2021,Fatalities 03-21-2021,Fatalities 03-22-2021,Fatalities 03-23-2021,Fatalities 03-24-2021,Fatalities 03-25-2021,Fatalities 03-26-2021,Fatalities 03-27-2021,Fatalities 03-28-2021
COLLIN,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,4,5,5,5,6,6,8,9,9,11,11,11,11,13,14,14,14,15,15,15,16,17,18,18,21,21,22,23,24,25,25,25,26,27,28,29,30,30,30,31,31,32,32,32,32,32,32,32,33,33,33,33,33,34,34,34,34,35,35,37,37,37,38,38,38,38,38,38,38,38,39,39,39,39,39,39,39,40,40,40,42,42,42,42,42,43,43,45,45,47,50,50,51,52,53,53,54,54,55,56,57,61,61,63,63,63,66,69,70,71,72,74,76,76,80,80,80,81,81,82,83,87,89,91,91,91,92,96,97,100,102,104,107,108,108,108,109,110,111,111,112,112,115,116,118,119,122,124,125,127,127,127,128,128,132,133,135,136,136,138,138,138,139,141,142,143,144,144,149,149,150,152,153,154,155,157,158,159,161,162,163,165,166,168,170,170,171,171,172,172,173,175,175,177,178,182,182,183,185,185,187,187,188,190,191,196,201,202,204,205,206,207,210,213,215,216,220,222,224,225,226,230,232,234,237,241,243,249,257,258,258,260,265,267,269,273,273,278,280,281,285,287,287,287,288,288,288,288,288,291,295,298,300,300,302,309,311,322,323,326,326,334,340,345,350,351,351,351,357,365,370,373,377,378,380,382,388,397,405,416,422,422,428,439,451,461,467,472,474,483,490,506,518,525,531,533,539,550,561,566,573,577,580,589,599,608,618,625,627,629,636,645,653,669,677,681,681,684,686,686,688,692,694,694,697,703,712,716,721,721,728,728,732,740,744,749,749,749,763,763,763,763,763,764,767,773,773,774,777,779,780,782,784,785,786,787,788,791,791
