TSA ID,TSA AREA,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23
E.,Dallas/Ft. Worth,5095,5223,5347,6379,5453,5670,5004,5703,5076,5728,5091,5127,5280,5092,4963,5305,5553,5467,4702,4922,5143,4696,4428,4295,4538,4222,4257,4344,4365,4352,4593,4280,3911,4003,3657,3853,3602,4091,4172,3668,3570,3427,3404,3693,3813,3627,3336,3908,3535,3822,3872,3978,3524,3708,3314,3370,3444,3291,3314,3028,2934,2926,2948,3307,3074,3382,3113,3037,3031,3057,3177,3346,3340,3113,2884,2725,2765,2789,2937,2959,3184,2463,2508,2692,3047,2907,2715,2451,2293,2142,2507,2689,2587,2595,2485,2610,2456,2549,2609,2735,2748,2477,2376,2251,2359,1650,2095,2272,2071,1999,1867,1896,2208,2547,2440,2418,2190,2358,2317,2378,2423,2633,2273,2100,2070,2004,2124,2266,2197,2073,1828,1789,1787,2032,2150,2103,1904,1904,1827,1950,2104,2232,2217,1930,1782,1794,1896,2091,2195,2311,2300,1931,1866,1890,2041,2214,2168,2010,1880,1803,1912,2027,2211,2051,1862,1795,1739,1813,1941,2086,1971,1866,1832,2058,1735,1980,2115,2349,1849,1761,1724,1801,2026,2024,1942,1822,1719,1690,1974,2216,2221,2139,1975,1663,1706,1743,2024,2133,2083,1900,1819,1805,1767,1882,2018,1949,1739,1663,1608,1573,1836,1938,1912,1756,1648,1573,1641,1640,1814,1763,1714,1520,1410,1447,1516,1665,1695,1498,1577,1851,2026,2033,1878,1788,1644,1616,1485,1498,1521,1607,1540,1475,1380,1246,1370,1406,1516,1503,1476,1439,1376,1315,1410,1466,1541,1487,1460,1601,1797,1860,1747,1672,1502,1434,1335,1472,1594,1568,1508,1450,1432,1402,1337,1075,1101,1560,1539,1468,1372,1347,1488,1457,1477,1416,1428,1538,1492,1541,1608,1611,1425,1449,1513,1482,1684,1603,1695,1626,1584,1610,1604,1721,1826,1821,1700,1629,1603,1687,1754,2007,1943,1729,1447,1490,1491,1770,1777,1704,1532
