County,New Cases 2020-03-04,New Cases 2020-03-05,New Cases 2020-03-06,New Cases 2020-03-09,New Cases 2020-03-10,New Cases 2020-03-11,New Cases 2020-03-12,New Cases 2020-03-13,New Cases 2020-03-15,New Cases 2020-03-16,New Cases 2020-03-17,New Cases 2020-03-18,New Cases 2020-03-19,New Cases 2020-03-20,New Cases 2020-03-21,New Cases 2020-03-22,New Cases 2020-03-23,New Cases 2020-03-24,New Cases 2020-03-25,New Cases 2020-03-26,New Cases 2020-03-27,New Cases 2020-03-28,New Cases 2020-03-29,New Cases 2020-03-30,New Cases 2020-03-31,New Cases 2020-04-01,New Cases 2020-04-02,New Cases 2020-04-03,New Cases 2020-04-04,New Cases 2020-04-05,New Cases 2020-04-06,New Cases 2020-04-07,New Cases 2020-04-08,New Cases 2020-04-09,New Cases 2020-04-10,New Cases 2020-04-11,New Cases 2020-04-12,New Cases 2020-04-13,New Cases 2020-04-14,New Cases 2020-04-15,New Cases 2020-04-16,New Cases 2020-04-17,New Cases 2020-04-18,New Cases 2020-04-19,New Cases 2020-04-20,New Cases 2020-04-21,New Cases 2020-04-22,New Cases 2020-04-23,New Cases 2020-04-24,New Cases 2020-04-25,New Cases 2020-04-26,New Cases 2020-04-27,New Cases 2020-04-28,New Cases 2020-04-29,New Cases 2020-04-30,New Cases 2020-05-01,New Cases 2020-05-02,New Cases 2020-05-03,New Cases 2020-05-04,New Cases 2020-05-05,New Cases 2020-05-06,New Cases 2020-05-07,New Cases 2020-05-08,New Cases 2020-05-09,New Cases 2020-05-10,New Cases 2020-05-11,New Cases 2020-05-12,New Cases 2020-05-13,New Cases 2020-05-14,New Cases 2020-05-15,New Cases 2020-05-16,New Cases 2020-05-17,New Cases 2020-05-18,New Cases 2020-05-19,New Cases 2020-05-20,New Cases 2020-05-21,New Cases 2020-05-22,New Cases 2020-05-23,New Cases 2020-05-24,New Cases 2020-05-25,New Cases 2020-05-26,New Cases 2020-05-27,New Cases 2020-05-28,New Cases 2020-05-29,New Cases 2020-05-30,New Cases 2020-05-31,New Cases 2020-06-01,New Cases 2020-06-02,New Cases 2020-06-03,New Cases 2020-06-04,New Cases 2020-06-05,New Cases 2020-06-06,New Cases 2020-06-07,New Cases 2020-06-08,New Cases 2020-06-09,New Cases 2020-06-10,New Cases 2020-06-11,New Cases 2020-06-12,New Cases 2020-06-13,New Cases 2020-06-14,New Cases 2020-06-15,New Cases 2020-06-16,New Cases 2020-06-17,New Cases 2020-06-18,New Cases 2020-06-19,New Cases 2020-06-20,New Cases 2020-06-21,New Cases 2020-06-22,New Cases 2020-06-23,New Cases 2020-06-24,New Cases 2020-06-25,New Cases 2020-06-26,New Cases 2020-06-27,New Cases 2020-06-28,New Cases 2020-06-29,New Cases 2020-06-30,New Cases 2020-07-01,New Cases 2020-07-02,New Cases 2020-07-03,New Cases 2020-07-04,New Cases 2020-07-05,New Cases 2020-07-06,New Cases 2020-07-07,New Cases 2020-07-08,New Cases 2020-07-09,New Cases 2020-07-10,New Cases 2020-07-11,New Cases 2020-07-12,New Cases 2020-07-13,New Cases 2020-07-14,New Cases 2020-07-15,New Cases 2020-07-16,New Cases 2020-07-17,New Cases 2020-07-18,New Cases 2020-07-19,New Cases 2020-07-20,New Cases 2020-07-21,New Cases 2020-07-22,New Cases 2020-07-23,New Cases 2020-07-24,New Cases 2020-07-25,New Cases 2020-07-26,New Cases 2020-07-27,New Cases 2020-07-28,New Cases 2020-07-29,New Cases 2020-07-30,New Cases 2020-07-31,New Cases 2020-08-01,New Cases 2020-08-02,New Cases 2020-08-03,New Cases 2020-08-04,New Cases 2020-08-05,New Cases 2020-08-06,New Cases 2020-08-07,New Cases 2020-08-08,New Cases 2020-08-09,New Cases 2020-08-10,New Cases 2020-08-11,New Cases 2020-08-12,New Cases 2020-08-13,New Cases 2020-08-14,New Cases 2020-08-15,New Cases 2020-08-16,New Cases 2020-08-17,New Cases 2020-08-18,New Cases 2020-08-19,New Cases 2020-08-20,New Cases 2020-08-21,New Cases 2020-08-22,New Cases 2020-08-23,New Cases 2020-08-24,New Cases 2020-08-25,New Cases 2020-08-26,New Cases 2020-08-27,New Cases 2020-08-28,New Cases 2020-08-29,New Cases 2020-08-30,New Cases 2020-08-31,New Cases 2020-09-01,New Cases 2020-09-02,New Cases 2020-09-03,New Cases 2020-09-04,New Cases 2020-09-05,New Cases 2020-09-06,New Cases 2020-09-07,New Cases 2020-09-08,New Cases 2020-09-09,New Cases 2020-09-10,New Cases 2020-09-11,New Cases 2020-09-12,New Cases 2020-09-13,New Cases 2020-09-14,New Cases 2020-09-15,New Cases 2020-09-16,New Cases 2020-09-17,New Cases 2020-09-18,New Cases 2020-09-19,New Cases 2020-09-20,New Cases 2020-09-21,New Cases 2020-09-22,New Cases 2020-09-23,New Cases 2020-09-24,New Cases 2020-09-25,New Cases 2020-09-26,New Cases 2020-09-27,New Cases 2020-09-28,New Cases 2020-09-29,New Cases 2020-09-30,New Cases 2020-10-01,New Cases 2020-10-02,New Cases 2020-10-03,New Cases 2020-10-04,New Cases 2020-10-05,New Cases 2020-10-06,New Cases 2020-10-07,New Cases 2020-10-08,New Cases 2020-10-09,New Cases 2020-10-10,New Cases 2020-10-11,New Cases 2020-10-12,New Cases 2020-10-13,New Cases 2020-10-14,New Cases 2020-10-15,New Cases 2020-10-16,New Cases 2020-10-17,New Cases 2020-10-18,New Cases 2020-10-19,New Cases 2020-10-20,New Cases 2020-10-21,New Cases 2020-10-22,New Cases 2020-10-23,New Cases 2020-10-24,New Cases 2020-10-25,New Cases 2020-10-26,New Cases 2020-10-27,New Cases 2020-10-28,New Cases 2020-10-29,New Cases 2020-10-30,New Cases 10-31,New Cases 11-01,New Cases 11-02,New Cases 11-03,New Cases 11-04,New Cases 11-05,New Cases 11-06,New Cases 11-07,New Cases 11-08,New Cases 11-09,New Cases 11-10,New Cases 11-11,New Cases 11-12,New Cases 11-13,New Cases 11-14,New Cases 11-15,New Cases 11-16,New Cases 11-17,New Cases 11-18,New Cases 11-19,New Cases 11-20,New Cases 11-21,New Cases 11-22,New Cases 11-23,New Cases 11-24,New Cases 11-25,New Cases 11-26,New Cases 11-27,New Cases 11-28,New Cases 11-29,New Cases 11-30,New Cases 12-01,New Cases 12-02,New Cases 12-03,New Cases 12-04,New Cases 12-05,New Cases 12-06,New Cases 12-07,New Cases 12-08,New Cases 12-09,New Cases 12-10,New Cases 12-11,New Cases 12-12,New Cases 12-13,New Cases 12-14,New Cases 12-15,New Cases 12-16,New Cases 12-17,New Cases 12-18,New Cases 12-19,New Cases 12-20,New Cases 12-21,New Cases 12-22,New Cases 12-23,New Cases 12-24,New Cases 12-25,New Cases 12-26,New Cases 12-27,New Cases 12-28,New Cases 12-29,New Cases 12-30,New Cases 12-31,New Cases 01-01,New Cases 01-02,New Cases 01-03,New Cases 01-04,New Cases 01-05,New Cases 01-06,New Cases 01-07,New Cases 01-08,New Cases 01-09,New Cases 01-10,New Cases 01-11,New Cases 01-12,New Cases 01-13,New Cases 01-14,New Cases 01-15,New Cases 01-16,New Cases 01-17,New Cases 01-18-2021,New Cases 01-19-2021,New Cases 01-20-2021,New Cases 01-21-2021,New Cases 01-22-2021,New Cases 01-23-2021,New Cases 01-24-2021,New Cases 01-25-2021,New Cases 01-26-2021,New Cases 01-27-2021,New Cases 01-28-2021,New Cases 01-29-2021,New Cases 01-30-2021,New Cases 01-31-2021,New Cases 02-01-2021,New Cases 02-02-2021,New Cases 02-03-2021,New Cases 02-04-2021,New Cases 02-05-2021,New Cases 02-06-2021,New Cases 02-07-2021,New Cases 02-08-2021,New Cases 02-09-2021,New Cases 02-10-2021,New Cases 02-11-2021,New Cases 02-12-2021,New Cases 02-13-2021,New Cases 02-14-2021,New Cases 02-15-2021,New Cases 02-16-2021,New Cases 02-17-2021,New Cases 02-18-2021,New Cases 02-19-2021,New Cases 02-20-2021,New Cases 02-21-2021,New Cases 02-22-2021,New Cases 02-23-2021,New Cases 02-24-2021,New Cases 02-25-2021,New Cases 02-26-2021,New Cases 02-27-2021,New Cases 02-28-2021,New Cases 03-01-2021,New Cases 03-02-2021,New Cases 03-03-2021,New Cases 03-04-2021,New Cases 03-05-2021,New Cases 03-06-2021,New Cases 03-07-2021,New Cases 03-08-2021,New Cases 03-09-2021,New Cases 03-10-2021,New Cases 03-11-2021,New Cases 03-12-2021,New Cases 03-13-2021,New Cases 03-14-2021,New Cases 03-15-2021,New Cases 03-16-2021,New Cases 03-17-2021,New Cases 03-18-2021,New Cases 03-19-2021,New Cases 03-20-2021,New Cases 03-21-2021,New Cases 03-22-2021,New Cases 03-23-2021,New Cases 03-24-2021
Collin,0,0,0,1,2,0,0,0,3,0,0,0,1,5,2,7,3,14,7,8,35,30,10,6,26,24,0,43,29,0,31,19,37,35,28,19,16,12,19,5,17,11,16,1,5,17,26,14,25,30,15,9,13,16,18,14,42,18,5,15,24,11,18,30,14,17,21,24,15,15,15,8,12,19,26,17,28,14,4,15,6,32,28,19,42,19,15,0,34,42,42,17,0,0,81,18,7,7,78,9,20,120,79,101,59,38,125,34,27,109,90,37,46,139,92,119,115,117,85,122,88,112,186,118,123,160,200,151,74,152,115,134,145,75,137,83,82,158,134,-177,111,80,27,149,209,30,76,100,47,3,18,317,119,217,194,171,215,179,219,261,132,1167,395,-1,163,210,33,39,0,0,0,23,96,215,27,77,57,43,65,65,79,108,118,57,53,98,44,58,70,182,15,238,130,87,102,67,55,123,42,49,125,83,161,38,24,228,54,97,187,45,192,20,41,126,78,109,83,141,57,74,101,104,100,163,108,75,0,111,74,126,195,168,79,78,115,132,232,115,273,112,96,61,284,291,221,109,355,99,142,270,146,229,167,234,0,23,289,353,26,322,690,403,540,241,311,271,413,626,408,390,561,295,257,442,692,313,235,428,493,506,583,426,586,654,655,644,656,384,417,717,959,1113,797,0,785,476,359,897,479,493,803,563,940,409,997,771,636,434,761,628,836,692,726,716,288,638,587,555,794,353,479,781,767,231,775,166,673,616,526,331,325,805,496,670,279,439,287,261,250,510,229,569,291,305,0,0,564,252,146,68,51,78,145,124,300,139,292,175,127,112,0,0,25,76,42,83,134,90,205,61,48,43,34,155,90,8,94,6,0,0,147,40,-51
